cds	rtype	sname	dname	cname	Enroll1012	Enroll12	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
19647331995836	S	Palisades Charter High                            	Los Angeles Unified                               	Los Angeles    	2056	592	892	133	252	459	478	348	1314
19647331996115	S	City of Angels                                    	Los Angeles Unified                               	Los Angeles    	1289	428	5	*	*	*	*	*	1314
19647331996610	S	Los Angeles Leadership Academy                    	Los Angeles Unified                               	Los Angeles    	185	64	52	21	20	9	6	5	1314
19647336016885	S	Elizabeth Learning Center                         	Los Angeles Unified                               	Los Angeles    	507	160	212	75	129	113	38	14	1314
19647336019475	S	Thirty-Second Street USC Performing Arts          	Los Angeles Unified                               	Los Angeles    	225	68	61	75	32	17	6	0	1314
19647336019715	S	Vaughn Next Century Learning Center               	Los Angeles Unified                               	Los Angeles    	417	126	124	32	59	48	37	7	1314
19647336058002	S	Robert Fulton College Preparatory                 	Los Angeles Unified                               	Los Angeles    	554	128	159	93	64	34	26	15	1314
19647336058150	S	Robert A. Millikan Middle                         	Los Angeles Unified                               	Los Angeles    	0	0	1	*	*	*	*	*	1314
19647336061451	S	Foshay Learning Center                            	Los Angeles Unified                               	Los Angeles    	552	187	379	343	190	128	60	15	1314
19647336061600	S	Sun Valley Engineering and Technology Ma          	Los Angeles Unified                               	Los Angeles    	0	0	0	NA	NA	NA	NA	NA	1314
19647336062699	S	Walter Reed Middle                                	Los Angeles Unified                               	Los Angeles    	0	0	27	9	3	7	4	4	1314
19647336117667	S	Camino Nuevo Charter Academy                      	Los Angeles Unified                               	Los Angeles    	0	0	0	NA	NA	NA	NA	NA	1314
19647336119929	S	Xinaxcalmecac Academia Semillas del Pueb          	Los Angeles Unified                               	Los Angeles    	54	13	0	NA	NA	NA	NA	NA	1314
19647336119945	S	Magnolia Science Academy                          	Los Angeles Unified                               	Los Angeles    	176	51	84	33	33	29	28	14	1314
19647740000000	D	                                                  	Lynwood Unified                                   	Los Angeles    	3414	1113	554	582	295	129	79	44	1314
19647740109538	S	Marco Antonio Firebaugh High                      	Lynwood Unified                                   	Los Angeles    	1393	362	60	17	21	21	13	14	1314
19647740114777	S	Pathway Independent Study                         	Lynwood Unified                                   	Los Angeles    	100	72	0	NA	NA	NA	NA	NA	1314
19647741935436	S	Lynwood High                                      	Lynwood Unified                                   	Los Angeles    	1719	505	493	565	274	108	65	30	1314
19647746115539	S	Hosler Middle                                     	Lynwood Unified                                   	Los Angeles    	0	0	1	*	*	*	*	*	1314
19647900000000	D	                                                  	Monrovia Unified                                  	Los Angeles    	1504	528	365	139	185	216	122	59	1314
19647901935923	S	Monrovia High                                     	Monrovia Unified                                  	Los Angeles    	1280	375	365	139	185	216	122	59	1314
19647901996404	S	Mountain Park                                     	Monrovia Unified                                  	Los Angeles    	49	24	0	NA	NA	NA	NA	NA	1314
19648080000000	D	                                                  	Montebello Unified                                	Los Angeles    	7717	2753	1559	971	726	507	363	158	1314
19648080124552	S	Applied Technology Center                         	Montebello Unified                                	Los Angeles    	339	0	33	15	21	6	0	1	1314
19648081930155	S	Schurr High                                       	Montebello Unified                                	Los Angeles    	2236	772	547	174	303	278	205	99	1314
19648081930825	S	Bell Gardens High                                 	Montebello Unified                                	Los Angeles    	2366	788	712	607	252	153	82	37	1314
19648081935998	S	Montebello High                                   	Montebello Unified                                	Los Angeles    	2293	853	300	190	171	76	76	22	1314
19648400000000	D	                                                  	Norwalk-La Mirada Unified                         	Los Angeles    	4767	1634	862	600	411	315	178	107	1314
19648401933647	S	John H. Glenn High                                	Norwalk-La Mirada Unified                         	Los Angeles    	1237	370	210	177	78	38	27	19	1314
19648401934728	S	La Mirada High                                    	Norwalk-La Mirada Unified                         	Los Angeles    	1653	506	300	173	104	152	88	53	1314
19648401936467	S	Norwalk High                                      	Norwalk-La Mirada Unified                         	Los Angeles    	1528	501	352	250	229	125	63	35	1314
19648570000000	D	                                                  	Palmdale Elementary                               	Los Angeles    	952	519	1	*	*	*	*	*	1314
19648570112714	S	Antelope Valley Learning Academy                  	Palmdale Elementary                               	Los Angeles    	786	513	0	NA	NA	NA	NA	NA	1314
