cds	rtype	sname	dname	cname	enroll12	enroll1012	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
49709204930160	S	Elsie Allen High	Santa Rosa High	Sonoma	211	765	83	72	56	29	27	10	1516
49709204930244	S	Maria Carrillo High	Santa Rosa High	Sonoma	406	1174	346	22	94	179	191	179	1516
49709204934154	S	Montgomery High	Santa Rosa High	Sonoma	399	1207	57	3	7	20	29	19	1516
49709204935292	S	Piner High	Santa Rosa High	Sonoma	221	794	172	52	96	72	32	15	1516
49709204935607	S	Ridgway High (Continuation)	Santa Rosa High	Sonoma	208	294	1	*	*	*	*	*	1516
49709204936803	S	Santa Rosa High	Santa Rosa High	Sonoma	457	1452	191	16	53	100	82	43	1516
49709530000000	D		Sonoma Valley Unified	Sonoma	289	1015	260	92	89	123	79	64	1516
49709534937256	S	Sonoma Valley High	Sonoma Valley Unified	Sonoma	271	958	260	92	89	123	79	64	1516
49709610000000	D		Twin Hills Union Elementary	Sonoma	19	73	0	N/A	N/A	N/A	N/A	N/A	1516
49709614930319	S	Orchard View	Twin Hills Union Elementary	Sonoma	19	73	0	N/A	N/A	N/A	N/A	N/A	1516
49738820000000	D		Cotati-Rohnert Park Unified	Sonoma	485	1521	300	103	158	125	83	36	1516
49738820123786	S	Credo High	Cotati-Rohnert Park Unified	Sonoma	26	100	0	N/A	N/A	N/A	N/A	N/A	1516
49738820127092	S	Academy of Arts and Sciences: Sonoma	Cotati-Rohnert Park Unified	Sonoma	19	60	0	N/A	N/A	N/A	N/A	N/A	1516
49738824930384	S	Technology High	Cotati-Rohnert Park Unified	Sonoma	70	249	108	30	51	63	45	24	1516
49738824935482	S	Rancho Cotate High	Cotati-Rohnert Park Unified	Sonoma	332	1038	192	73	107	62	38	12	1516
49753580000000	D		Windsor Unified	Sonoma	473	1382	201	30	74	135	112	62	1516
49753584930228	S	Windsor High	Windsor Unified	Sonoma	421	1280	201	30	74	135	112	62	1516
49753900000000	D		Healdsburg Unified	Sonoma	151	474	140	40	81	69	36	20	1516
49753904932554	S	Healdsburg High	Healdsburg Unified	Sonoma	143	455	140	40	81	69	36	20	1516
50000000000000	C			Stanislaus	8403	24648	4136	1553	1994	1719	1178	659	1516
50105040000000	D		Stanislaus County Office of Education	Stanislaus	633	1026	2	*	*	*	*	*	1516
50105040129023	S	Stanislaus Alternative Charter	Stanislaus County Office of Education	Stanislaus	378	380	0	N/A	N/A	N/A	N/A	N/A	1516
50105045030085	S	John B. Allard	Stanislaus County Office of Education	Stanislaus	41	113	1	*	*	*	*	*	1516
50105045030234	S	Valley Charter High	Stanislaus County Office of Education	Stanislaus	36	139	1	*	*	*	*	*	1516
50710430000000	D		Ceres Unified	Stanislaus	1004	2996	679	503	350	238	142	61	1516
50710430107136	S	Whitmore Charter High	Ceres Unified	Stanislaus	17	99	22	2	18	5	2	1	1516
50710430108076	S	Central Valley High	Ceres Unified	Stanislaus	428	1304	394	291	181	128	86	38	1516
50710435030168	S	Endeavor Alternative	Ceres Unified	Stanislaus	83	157	0	N/A	N/A	N/A	N/A	N/A	1516
50710435030200	S	Argus High (Continuation)	Ceres Unified	Stanislaus	91	184	1	*	*	*	*	*	1516
50710435030879	S	Ceres High	Ceres Unified	Stanislaus	381	1237	262	210	151	104	54	22	1516
50710680000000	D		Denair Unified	Stanislaus	159	438	52	23	26	15	7	4	1516
50710685030267	S	Denair Charter Academy	Denair Unified	Stanislaus	91	222	0	N/A	N/A	N/A	N/A	N/A	1516
50710685031521	S	Denair High	Denair Unified	Stanislaus	67	215	52	23	26	15	7	4	1516
50710920000000	D		Hart-Ransom Union Elementary	Stanislaus	9	41	0	N/A	N/A	N/A	N/A	N/A	1516
50710926112965	S	Hart-Ransom Academic Charter	Hart-Ransom Union Elementary	Stanislaus	9	41	0	N/A	N/A	N/A	N/A	N/A	1516
50711340000000	D		Keyes Union	Stanislaus	21	62	0	N/A	N/A	N/A	N/A	N/A	1516
50711346113286	S	Keyes to Learning Charter	Keyes Union	Stanislaus	21	62	0	N/A	N/A	N/A	N/A	N/A	1516
50711750000000	D		Modesto City High	Stanislaus	3590	11043	1868	638	853	735	556	332	1516
50711750110593	S	James C. Enochs High	Modesto City High	Stanislaus	601	1794	401	63	175	190	153	120	1516
50711750120212	S	Aspire Vanguard College Preparatory Academy	Modesto City High	Stanislaus	23	72	0	N/A	N/A	N/A	N/A	N/A	1516
50711750121129	S	Joseph A. Gregori High	Modesto City High	Stanislaus	516	1638	478	186	275	207	124	56	1516
50711755030010	S	Fred C. Beyer High	Modesto City High	Stanislaus	423	1309	240	52	91	107	100	45	1516
50711755030135	S	Peter Johansen High	Modesto City High	Stanislaus	378	1272	187	147	111	63	24	12	1516
50711755031380	S	Grace M. Davis High	Modesto City High	Stanislaus	344	1201	137	85	51	22	16	22	1516
50711755031802	S	Thomas Downey High	Modesto City High	Stanislaus	417	1451	224	51	115	110	82	43	1516
50711755034905	S	Modesto High	Modesto City High	Stanislaus	563	1766	200	54	35	36	57	32	1516
50711755034913	S	Robert Elliott Alternative Education Center	Modesto City High	Stanislaus	307	504	1	*	*	*	*	*	1516
50712170000000	D		Patterson Joint Unified	Stanislaus	484	1430	202	82	101	69	52	24	1516
50712170133124	S	Open Valley Independent Study	Patterson Joint Unified	Stanislaus	22	45	0	N/A	N/A	N/A	N/A	N/A	1516
50712175036256	S	Patterson High	Patterson Joint Unified	Stanislaus	366	1279	202	82	101	69	52	24	1516
50736010000000	D		Newman-Crows Landing Unified	Stanislaus	205	621	118	68	58	30	24	12	1516
50736015035902	S	Orestimba High	Newman-Crows Landing Unified	Stanislaus	182	584	118	68	58	30	24	12	1516
50755490000000	D		Hughson Unified	Stanislaus	168	549	105	23	44	37	37	16	1516
50755495032651	S	Hughson High	Hughson Unified	Stanislaus	157	517	105	23	44	37	37	16	1516
50755560000000	D		Riverbank Unified	Stanislaus	204	577	81	33	39	38	22	10	1516
50755565036850	S	Riverbank High	Riverbank Unified	Stanislaus	164	509	81	33	39	38	22	10	1516
50755640000000	D		Oakdale Joint Unified	Stanislaus	458	1349	151	28	77	88	64	34	1516
50755645030176	S	Oakdale Charter	Oakdale Joint Unified	Stanislaus	16	41	0	N/A	N/A	N/A	N/A	N/A	1516
50755645030192	S	Valley Oak Junior and Senior High	Oakdale Joint Unified	Stanislaus	13	26	0	N/A	N/A	N/A	N/A	N/A	1516
50755645035654	S	Oakdale High	Oakdale Joint Unified	Stanislaus	381	1190	151	28	77	88	64	34	1516
50755720000000	D		Waterford Unified	Stanislaus	332	962	77	24	37	31	17	19	1516
50755725030259	S	Waterford High	Waterford Unified	Stanislaus	139	402	62	23	31	26	14	10	1516
50755725030317	S	Connecting Waters Charter	Waterford Unified	Stanislaus	173	514	15	1	6	5	3	9	1516
50757390000000	D		Turlock Unified	Stanislaus	1136	3554	801	128	409	437	257	147	1516
50757390124669	S	eCademy Charter at Crane	Turlock Unified	Stanislaus	33	65	1	*	*	*	*	*	1516
50757390131185	S	Fusion Charter	Turlock Unified	Stanislaus	27	98	0	N/A	N/A	N/A	N/A	N/A	1516
50757395030283	S	John H. Pitman High	Turlock Unified	Stanislaus	484	1588	344	90	208	186	98	40	1516
50757395037700	S	Turlock High	Turlock Unified	Stanislaus	471	1599	456	38	200	251	159	107	1516
51000000000000	C			Sutter	1575	4879	576	177	288	239	120	54	1516
51105120000000	D		Sutter County Office of Education	Sutter	109	196	0	N/A	N/A	N/A	N/A	N/A	1516
51713730000000	D		East Nicolaus Joint Union High	Sutter	64	196	21	11	9	5	5	0	1516
51713735132758	S	East Nicolaus High	East Nicolaus Joint Union High	Sutter	64	196	21	11	9	5	5	0	1516
51713990000000	D		Live Oak Unified	Sutter	127	415	98	30	51	25	18	3	1516
51713995130067	S	Live Oak Alternative	Live Oak Unified	Sutter	7	17	0	N/A	N/A	N/A	N/A	N/A	1516
51713995135256	S	Live Oak High	Live Oak Unified	Sutter	108	374	98	30	51	25	18	3	1516
51714070000000	D		Marcum-Illinois Union Elementary	Sutter	106	329	1	*	*	*	*	*	1516
51714070109793	S	South Sutter Charter	Marcum-Illinois Union Elementary	Sutter	106	329	1	*	*	*	*	*	1516
51714150000000	D		Meridian Elementary	Sutter	80	311	0	N/A	N/A	N/A	N/A	N/A	1516
51714150129007	S	California Virtual Academy @ Sutter	Meridian Elementary	Sutter	75	280	0	N/A	N/A	N/A	N/A	N/A	1516
51714150132761	S	California Prep Sutter 8-12	Meridian Elementary	Sutter	5	31	0	N/A	N/A	N/A	N/A	N/A	1516
51714230000000	D		Nuestro Elementary	Sutter	2	13	1	*	*	*	*	*	1516
51714490000000	D		Sutter Union High	Sutter	147	540	63	19	21	33	10	2	1516
51714495137500	S	Sutter High	Sutter Union High	Sutter	138	511	63	19	21	33	10	2	1516
51714640000000	D		Yuba City Unified	Sutter	940	2879	392	117	207	176	86	48	1516
51714640107722	S	River Valley High	Yuba City Unified	Sutter	398	1291	152	22	68	62	42	28	1516
51714645130075	S	Yuba City Independence Academy	Yuba City Unified	Sutter	44	86	0	N/A	N/A	N/A	N/A	N/A	1516
51714645130125	S	Yuba City Charter	Yuba City Unified	Sutter	22	49	0	N/A	N/A	N/A	N/A	N/A	1516
51714645139001	S	Yuba City High	Yuba City Unified	Sutter	380	1271	240	95	139	114	44	20	1516
52000000000000	C			Tehama	672	2109	213	75	110	62	42	13	1516
52105200000000	D		Tehama County Department of Education	Tehama	26	73	1	*	*	*	*	*	1516
52105206119671	S	Tehama eLearning Academy	Tehama County Department of Education	Tehama	23	67	1	*	*	*	*	*	1516
52715060000000	D		Corning Union High	Tehama	221	692	55	19	20	18	10	2	1516
52715065231709	S	Corning High	Corning Union High	Tehama	189	640	55	19	20	18	10	2	1516
52715710000000	D		Los Molinos Unified	Tehama	39	131	26	14	7	3	3	0	1516
52715715235106	S	Los Molinos High	Los Molinos Unified	Tehama	39	127	26	14	7	3	3	0	1516
52716390000000	D		Red Bluff Joint Union High	Tehama	386	1213	131	42	83	41	27	9	1516
52716395237201	S	Red Bluff High	Red Bluff Joint Union High	Tehama	331	1101	131	42	83	41	27	9	1516
53000000000000	C			Trinity	107	319	79	34	39	34	30	15	1516
53738330000000	D		Southern Trinity Joint Unified	Trinity	7	18	1	*	*	*	*	*	1516
53738335337423	S	Southern Trinity High	Southern Trinity Joint Unified	Trinity	5	15	1	*	*	*	*	*	1516
53750280000000	D		Mountain Valley Unified	Trinity	25	69	1	*	*	*	*	*	1516
53750285337407	S	Hayfork High	Mountain Valley Unified	Trinity	22	63	1	*	*	*	*	*	1516
53765130000000	D		Trinity Alps Unified	Trinity	75	232	77	34	38	33	30	15	1516
53765135337456	S	Trinity High	Trinity Alps Unified	Trinity	73	226	77	34	38	33	30	15	1516
54000000000000	C			Tulare	7176	21945	3234	1591	1611	1253	715	308	1516
54105460000000	D		Tulare County Office of Education	Tulare	266	763	1	*	*	*	*	*	1516
54105460119602	S	University Preparatory High	Tulare County Office of Education	Tulare	58	182	1	*	*	*	*	*	1516
54105465430327	S	La Sierra High	Tulare County Office of Education	Tulare	38	141	0	N/A	N/A	N/A	N/A	N/A	1516
54105466119291	S	Eleanor Roosevelt Community Learning Center	Tulare County Office of Education	Tulare	9	34	0	N/A	N/A	N/A	N/A	N/A	1516
54718030000000	D		Alpaugh Unified	Tulare	66	218	7	*	*	*	*	*	1516
54718030112458	S	Central California Connections Academy	Alpaugh Unified	Tulare	49	148	4	*	*	*	*	*	1516
54718035430301	S	Alpaugh Junior-Senior High	Alpaugh Unified	Tulare	15	67	3	*	*	*	*	*	1516
54718370000000	D		Burton Elementary	Tulare	88	231	22	2	7	9	3	1	1516
54718370109009	S	Summit Charter Academy	Burton Elementary	Tulare	49	159	22	2	7	9	3	1	1516
54718370122705	S	Burton Horizon Academy	Burton Elementary	Tulare	39	72	0	N/A	N/A	N/A	N/A	N/A	1516
54718600000000	D		Cutler-Orosi Joint Unified	Tulare	266	875	164	136	80	47	21	5	1516
54718605430095	S	Esperanza High	Cutler-Orosi Joint Unified	Tulare	16	24	0	N/A	N/A	N/A	N/A	N/A	1516
54718605433230	S	Orosi High	Cutler-Orosi Joint Unified	Tulare	218	779	164	136	80	47	21	5	1516
54719930000000	D		Lindsay Unified	Tulare	305	895	127	58	62	42	34	13	1516
54719930124776	S	Loma Vista Charter	Lindsay Unified	Tulare	18	32	0	N/A	N/A	N/A	N/A	N/A	1516
54719935432414	S	Lindsay Senior High	Lindsay Unified	Tulare	261	789	127	58	62	42	34	13	1516
54721400000000	D		Stone Corral Elementary	Tulare	272	500	0	N/A	N/A	N/A	N/A	N/A	1516
54721400123273	S	Crescent Valley Public Charter	Stone Corral Elementary	Tulare	272	500	0	N/A	N/A	N/A	N/A	N/A	1516
54722490000000	D		Tulare Joint Union High	Tulare	1209	3906	716	467	339	241	127	47	1516
54722490116368	S	Mission Oak High	Tulare Joint Union High	Tulare	331	1039	178	189	109	30	20	7	1516
54722490130708	S	Sierra Vista Charter High	Tulare Joint Union High	Tulare	72	173	0	N/A	N/A	N/A	N/A	N/A	1516
54722495435409	S	Tulare Union High	Tulare Joint Union High	Tulare	377	1243	248	154	102	82	45	21	1516
54722495435466	S	Tulare Western High	Tulare Joint Union High	Tulare	391	1339	290	124	128	129	62	19	1516
54722560000000	D		Visalia Unified	Tulare	2006	6272	921	209	538	470	250	103	1516
54722560109751	S	Visalia Charter Independent Study	Visalia Unified	Tulare	202	482	0	N/A	N/A	N/A	N/A	N/A	1516
54722560120659	S	Visalia Technical Early College	Visalia Unified	Tulare	55	182	0	N/A	N/A	N/A	N/A	N/A	1516
54722565430046	S	Golden West High	Visalia Unified	Tulare	374	1208	201	50	107	92	56	14	1516
54722565430269	S	Charter Alternatives Academy	Visalia Unified	Tulare	4	41	0	N/A	N/A	N/A	N/A	N/A	1516
54722565430368	S	El Diamante High	Visalia Unified	Tulare	418	1413	369	99	224	184	88	49	1516
54722565432828	S	Mt. Whitney High	Visalia Unified	Tulare	316	1086	105	12	58	69	39	15	1516
54722565434527	S	Redwood High	Visalia Unified	Tulare	463	1534	246	48	149	125	67	25	1516
54753250000000	D		Farmersville Unified	Tulare	202	607	100	99	16	11	6	16	1516
54753255430210	S	Farmersville High	Farmersville Unified	Tulare	171	555	100	99	16	11	6	16	1516
54755230000000	D		Porterville Unified	Tulare	1458	4737	713	340	326	270	179	77	1516
54755230114348	S	Butterfield Charter High	Porterville Unified	Tulare	174	315	0	N/A	N/A	N/A	N/A	N/A	1516
54755230116590	S	Harmony Magnet Academy	Porterville Unified	Tulare	93	363	121	46	56	70	29	12	1516
54755235430251	S	Granite Hills High	Porterville Unified	Tulare	253	937	150	116	72	38	30	12	1516
54755235430350	S	Prospect Education Center	Porterville Unified	Tulare	24	59	0	N/A	N/A	N/A	N/A	N/A	1516
54755235432786	S	Monache High	Porterville Unified	Tulare	336	1265	194	58	117	94	45	28	1516
54755235434113	S	Porterville High	Porterville Unified	Tulare	412	1408	213	97	73	63	59	23	1516
54755235434931	S	Strathmore High	Porterville Unified	Tulare	65	209	35	23	8	5	16	2	1516
54755310000000	D		Dinuba Unified	Tulare	561	1616	259	217	102	41	38	17	1516
54755310102186	S	Ronald Reagan Academy	Dinuba Unified	Tulare	63	121	1	*	*	*	*	*	1516
54755315431184	S	Dinuba High	Dinuba Unified	Tulare	464	1423	258	216	102	41	38	17	1516
54767940000000	D		Woodlake Unified	Tulare	200	535	102	34	68	56	27	13	1516
54767945436282	S	Woodlake High	Woodlake Unified	Tulare	174	487	102	34	68	56	27	13	1516
54768360000000	D		Exeter Unified	Tulare	277	790	102	27	69	59	30	16	1516
54768365430087	S	Exeter Independent Study (Alternative)	Exeter Unified	Tulare	16	45	0	N/A	N/A	N/A	N/A	N/A	1516
54768365431598	S	Exeter Union High	Exeter Unified	Tulare	228	672	102	27	69	59	30	16	1516
55000000000000	C			Tuolumne	507	1561	143	42	58	68	49	21	1516
55105530000000	D		Tuolumne County Superintendent of Schools	Tuolumne	17	38	0	N/A	N/A	N/A	N/A	N/A	1516
55723630000000	D		Jamestown Elementary	Tuolumne	22	70	2	*	*	*	*	*	1516
55723630100099	S	California Virtual Academy @ Jamestown	Jamestown Elementary	Tuolumne	22	70	2	*	*	*	*	*	1516
55723890000000	D		Sonora Union High	Tuolumne	232	755	88	17	32	41	30	18	1516
55723895530019	S	Dario Cassina High	Sonora Union High	Tuolumne	25	44	1	*	*	*	*	*	1516
55723895530043	S	Theodore Bird High	Sonora Union High	Tuolumne	28	49	0	N/A	N/A	N/A	N/A	N/A	1516
55723895536503	S	Sonora High	Sonora Union High	Tuolumne	179	659	87	17	31	40	30	18	1516
55724130000000	D		Summerville Union High	Tuolumne	215	625	44	18	24	22	16	2	1516
55724130112276	S	Gold Rush Charter	Summerville Union High	Tuolumne	43	116	2	*	*	*	*	*	1516
55724135530191	S	Connections Visual and Performing Arts Academy	Summerville Union High	Tuolumne	44	145	0	N/A	N/A	N/A	N/A	N/A	1516
55724135536750	S	Summerville High	Summerville Union High	Tuolumne	116	341	42	16	24	20	15	2	1516
55751840000000	D		Big Oak Flat-Groveland Unified	Tuolumne	21	73	9	*	*	*	*	*	1516
55751845530076	S	Tioga High	Big Oak Flat-Groveland Unified	Tuolumne	9	42	9	*	*	*	*	*	1516
55751845530084	S	Don Pedro High	Big Oak Flat-Groveland Unified	Tuolumne	11	28	0	N/A	N/A	N/A	N/A	N/A	1516
56000000000000	C			Ventura	11671	33686	8224	2480	3652	4176	3367	2189	1516
56105610000000	D		Ventura County Office of Education	Ventura	717	1191	1	*	*	*	*	*	1516
56105610109900	S	Vista Real Charter High	Ventura County Office of Education	Ventura	595	898	1	*	*	*	*	*	1516
56105610122713	S	River Oaks Academy	Ventura County Office of Education	Ventura	13	41	0	N/A	N/A	N/A	N/A	N/A	1516
56724540000000	D		Fillmore Unified	Ventura	241	761	184	65	95	66	40	15	1516
56724540124750	S	Heritage Valley Independent Study	Fillmore Unified	Ventura	6	17	0	N/A	N/A	N/A	N/A	N/A	1516
56724545630173	S	Sierra High	Fillmore Unified	Ventura	38	62	2	*	*	*	*	*	1516
56724545632021	S	Fillmore Senior High	Fillmore Unified	Ventura	197	682	182	65	94	65	40	14	1516
56724700000000	D		Mesa Union Elementary	Ventura	21	64	0	N/A	N/A	N/A	N/A	N/A	1516
56724705630363	S	Golden Valley Charter	Mesa Union Elementary	Ventura	21	64	0	N/A	N/A	N/A	N/A	N/A	1516
56725040000000	D		Mupu Elementary	Ventura	62	205	0	N/A	N/A	N/A	N/A	N/A	1516
56725040127043	S	Academy of Arts and Sciences: Thousand Oaks & Simi	Mupu Elementary	Ventura	53	170	0	N/A	N/A	N/A	N/A	N/A	1516
56725040127076	S	Academy of Arts and Sciences: Oxnard & Ventura	Mupu Elementary	Ventura	9	35	0	N/A	N/A	N/A	N/A	N/A	1516
56725200000000	D		Ojai Unified	Ventura	236	643	135	35	55	75	48	34	1516
56725205630405	S	Valley Oak Charter	Ojai Unified	Ventura	9	23	0	N/A	N/A	N/A	N/A	N/A	1516
56725205634076	S	Nordhoff High	Ojai Unified	Ventura	193	570	135	35	55	75	48	34	1516
56725460000000	D		Oxnard Union High	Ventura	4108	12365	2765	1500	1370	1070	703	388	1516
56725460120634	S	Architecture, Construction & Engineering Charter H	Oxnard Union High	Ventura	45	123	24	17	6	0	1	0	1516
56725460125674	S	Condor High	Oxnard Union High	Ventura	309	472	0	N/A	N/A	N/A	N/A	N/A	1516
56725460131698	S	Rancho Campana High	Oxnard Union High	Ventura	0	145	125	45	47	34	8	2	1516
56725465630389	S	Pacifica High	Oxnard Union High	Ventura	752	2426	528	398	291	172	114	39	1516
56725465631619	S	Adolfo Camarillo High	Oxnard Union High	Ventura	610	1860	650	133	333	411	337	206	1516
56725465631742	S	Channel Islands High	Oxnard Union High	Ventura	576	1772	338	312	211	109	45	29	1516
56725465632849	S	Hueneme High	Oxnard Union High	Ventura	375	1488	304	157	115	71	55	46	1516
56725465634548	S	Oxnard High	Oxnard Union High	Ventura	636	2075	508	351	274	191	89	27	1516
56725465634761	S	Rio Mesa High	Oxnard Union High	Ventura	475	1561	288	87	93	82	54	39	1516
56726030000000	D		Simi Valley Unified	Ventura	1532	4391	990	198	420	551	400	219	1516
56726035630249	S	Monte Vista	Simi Valley Unified	Ventura	51	117	4	*	*	*	*	*	1516
56726035630322	S	Santa Susana High	Simi Valley Unified	Ventura	265	964	301	58	106	183	170	105	1516
56726035635008	S	Royal High	Simi Valley Unified	Ventura	537	1507	384	101	178	194	119	41	1516
56726035636188	S	Simi Valley High	Simi Valley Unified	Ventura	545	1587	301	38	133	172	109	73	1516
56726520000000	D		Ventura Unified	Ventura	1395	4180	779	228	410	447	343	183	1516
56726525630298	S	El Camino High	Ventura Unified	Ventura	87	236	13	*	*	*	*	*	1516
56726525630348	S	Foothill Technology High	Ventura Unified	Ventura	239	758	272	65	132	179	154	100	1516
56726525630793	S	Buena High	Ventura Unified	Ventura	485	1430	260	92	170	156	92	28	1516
56726525637822	S	Ventura High	Ventura Unified	Ventura	481	1605	234	71	107	104	93	53	1516
56737590000000	D		Conejo Valley Unified	Ventura	1869	5631	2239	221	790	1290	1277	1037	1516
