cds	rtype	sname	dname	cname	Enroll1012	Enroll12	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
36677100120758	S	Jurupa Hills High                                 	Fontana Unified                                   	San Bernardino 	1528	536	224	141	127	61	34	17	1415
36677103630019	S	Birch High (Continuation)                         	Fontana Unified                                   	San Bernardino 	325	166	2	*	*	*	*	*	1415
36677103630555	S	Fontana A. B. Miller High                         	Fontana Unified                                   	San Bernardino 	1720	563	318	188	167	105	60	31	1415
36677103630902	S	Henry J. Kaiser High                              	Fontana Unified                                   	San Bernardino 	1807	545	474	371	237	138	79	29	1415
36677103633302	S	Fontana High                                      	Fontana Unified                                   	San Bernardino 	1845	541	517	330	205	141	118	47	1415
36677360000000	D	                                                  	Helendale Elementary                              	San Bernardino 	494	179	0	NA	NA	NA	NA	NA	1415
36677360116723	S	Academy of Careers and Exploration                	Helendale Elementary                              	San Bernardino 	159	38	0	NA	NA	NA	NA	NA	1415
36677360128439	S	Empire Springs Charter                            	Helendale Elementary                              	San Bernardino 	66	21	0	NA	NA	NA	NA	NA	1415
36677360130948	S	Independence Charter Academy                      	Helendale Elementary                              	San Bernardino 	24	13	0	NA	NA	NA	NA	NA	1415
36677360131151	S	Alta Vista South Public Charter                   	Helendale Elementary                              	San Bernardino 	245	107	0	NA	NA	NA	NA	NA	1415
36677770000000	D	                                                  	Morongo Unified                                   	San Bernardino 	2011	761	196	117	112	95	33	12	1415
36677770124214	S	Hope Academy Charter                              	Morongo Unified                                   	San Bernardino 	401	197	0	NA	NA	NA	NA	NA	1415
36677773636743	S	Twentynine Palms High                             	Morongo Unified                                   	San Bernardino 	542	164	91	66	61	33	11	3	1415
36677773638616	S	Yucca Valley High                                 	Morongo Unified                                   	San Bernardino 	936	314	105	51	51	62	22	9	1415
36678010000000	D	                                                  	Needles Unified                                   	San Bernardino 	164	50	37	46	3	1	0	0	1415
36678013634169	S	Needles High                                      	Needles Unified                                   	San Bernardino 	160	49	37	46	3	1	0	0	1415
36678270000000	D	                                                  	Oro Grande Elementary                             	San Bernardino 	1538	679	153	78	87	36	8	7	1415
00000000000000	X	                                                  	                                                  	               	1454751	496901	329412	130563	137482	150815	118517	83501	1415
01000000000000	C	                                                  	                                                  	Alameda        	50001	16978	13665	4363	4297	5857	5993	6000	1415
01100170000000	D	                                                  	Alameda County Office of Education                	Alameda        	1062	398	129	138	6	8	6	3	1415
01100170109835	S	FAME Public Charter                               	Alameda County Office of Education                	Alameda        	192	62	0	NA	NA	NA	NA	NA	1415
01100170112607	S	Envision Academy for Arts & Technology            	Alameda County Office of Education                	Alameda        	276	75	129	138	6	8	6	3	1415
01100170118489	S	Aspire California College Preparatory Academy     	Alameda County Office of Education                	Alameda        	182	61	0	NA	NA	NA	NA	NA	1415
01316170131763	S	California School for the Deaf-Fremont            	California School for the Deaf-Fremont (State Spec	Alameda        	183	79	1	*	*	*	*	*	1415
01611190000000	D	                                                  	Alameda Unified                                   	Alameda        	2665	922	765	223	323	453	334	264	1415
01611190106401	S	Alameda Science and Technology Institute          	Alameda Unified                                   	Alameda        	123	36	0	NA	NA	NA	NA	NA	1415
01611190119222	S	Nea Community Learning Center                     	Alameda Unified                                   	Alameda        	70	12	0	NA	NA	NA	NA	NA	1415
01611190130229	S	Alameda High                                      	Alameda Unified                                   	Alameda        	1291	465	604	171	228	373	291	221	1415
01611190130609	S	Alameda Community Learning Center                 	Alameda Unified                                   	Alameda        	128	26	2	*	*	*	*	*	1415
01611190130625	S	Alternatives in Action                            	Alameda Unified                                   	Alameda        	132	41	0	NA	NA	NA	NA	NA	1415
01611190132878	S	Encinal High                                      	Alameda Unified                                   	Alameda        	764	238	159	52	95	80	43	40	1415
01611270000000	D	                                                  	Albany City Unified                               	Alameda        	900	289	309	42	72	125	204	188	1415
01611270130450	S	Albany High                                       	Albany City Unified                               	Alameda        	873	273	309	42	72	125	204	188	1415
01611430000000	D	                                                  	Berkeley Unified                                  	Alameda        	2743	885	855	203	289	401	435	328	1415
01611430122697	S	REALM Charter High                                	Berkeley Unified                                  	Alameda        	237	76	52	43	23	4	3	0	1415
01611430131177	S	Berkeley High                                     	Berkeley Unified                                  	Alameda        	2400	741	802	160	265	397	432	328	1415
